id,uir_adr_ADRESA_KOD,addr_postcode,addr_conscriptionnumber,addr_streetnumber,addr_street,addr_housenumber,lat,lon,id_cons,addr_conscription,wd_cons
296689336,21725152,11000,857,15,Kozí,857/15,50.0910737,14.4220726,428812,Staré Město,Q748211
296689844,21723346,11000,693,20,Rybná,693/20,50.0899542,14.4260048,428812,Staré Město,Q748211
296689923,21718962,11000,362,2,Na Perštýně,362/2,50.0826167,14.4191837,428812,Staré Město,Q748211
296690314,21715874,11000,123,5,Bílkova,123/5,50.091048,14.4196935,428812,Staré Město,Q748211
296690999,21720240,11000,464,13,Melantrichova,464/13,50.0856055,14.4205474,428812,Staré Město,Q748211
296691632,21726795,11000,1039,7,Řásnovka,1039/7,50.0925559,14.4258604,428812,Staré Město,Q748211
296692252,21715726,11000,112,16,Dušní,112/16,50.0907475,14.4206042,428812,Staré Město,Q748211
296692916,21725306,11000,868,10,Bílkova,868/10,50.0909861,14.4207366,428812,Staré Město,Q748211
296693029,21721904,11000,585,31,Celetná,585/31,50.0873437,14.4266503,428812,Staré Město,Q748211
296693457,21721751,11000,567,15,Ovocný trh,567/15,50.0868169,14.4251066,428812,Staré Město,Q748211
296694219,21719659,11000,416,37,Národní,416/37,50.0828189,14.4205045,428812,Staré Město,Q748211
296694266,21716544,11000,191,1,Křižovnická,191/1,50.0866652,14.4145795,428812,Staré Město,Q748211
296694635,21725454,11000,907,9,V kolkovně,907/9,50.0897028,14.4212086,428812,Staré Město,Q748211
296694798,21725977,11000,952,8,Konviktská,952/8,50.0828997,14.4151033,428812,Staré Město,Q748211
296695134,21715351,11000,79,2,Na Rejdišti,79/2,50.0903251,14.4156301,428812,Staré Město,Q748211
296695197,21722650,11000,635,6,Malá Štupartská,635/6,50.0885639,14.4245415,428812,Staré Město,Q748211
296695953,21725675,11000,924,2,Dušní,924/2,50.0890691,14.4217391,428812,Staré Město,Q748211
296696034,21718580,11000,334,5,Divadelní,334/5,50.082023,14.4137111,428812,Staré Město,Q748211
296696642,21725373,11000,900,17,Dušní,900/17,50.0913019,14.4202035,428812,Staré Město,Q748211
296696799,21725527,11000,913,8,Vězeňská,913/8,50.0903406,14.4219514,428812,Staré Město,Q748211
296696858,21718431,11000,323,3,Betlémská,323/3,50.0835224,14.4140391,428812,Staré Město,Q748211
296697209,21718288,11000,315,3,Karoliny Světlé,315/3,50.0819075,14.4159926,428812,Staré Město,Q748211
296697283,21721467,11000,547,3,Železná,547/3,50.0863824,14.4224547,428812,Staré Město,Q748211
296697633,21725829,11000,936,6,Pařížská,936/6,50.0884791,14.4202007,428812,Staré Město,Q748211
296697749,21722587,11000,630,6,Týnská,630/6,50.0882441,14.4231851,428812,Staré Město,Q748211
296698170,21722129,11000,598,11,Celetná,598/11,50.0872101,14.4236954,428812,Staré Město,Q748211
296698319,21720789,11000,508,9,Havelská,508/9,50.0848465,14.4207439,428812,Staré Město,Q748211
296698360,21717231,11000,240,5,Husova,240/5,50.0847589,14.4181612,428812,Staré Město,Q748211
296698517,21716391,11000,184,9,Anenská,184/9,50.0855366,14.4156044,428812,Staré Město,Q748211
296698666,21719951,11000,442,10,Vejvodova,442/10,50.0845802,14.4195254,428812,Staré Město,Q748211
296698967,21721602,11000,557,10,Kamzíková,557/10,50.0868251,14.423017,428812,Staré Město,Q748211
296699412,21722277,11000,606,12,Staroměstské náměstí,606/12,50.0878602,14.4216168,428812,Staré Město,Q748211
296699755,21719802,11000,430,3,Michalská,430/3,50.0846274,14.4198538,428812,Staré Město,Q748211
296700263,21724474,11000,770,8,Řásnovka,770/8,50.0922523,14.4254034,428812,Staré Město,Q748211
296700482,21727031,11000,1055,7,Konviktská,1055/7,50.0834662,14.4162168,428812,Staré Město,Q748211
296700589,21727473,11000,1090,5,náměstí Republiky,1090/5,50.0876207,14.4282415,428812,Staré Město,Q748211
296700624,21719411,11000,398,2,Havířská,398/2,50.0855687,14.4238657,428812,Staré Město,Q748211
296700690,21727481,11000,1090,2,U Obecního domu,1090/2,50.0879746,14.4277285,428812,Staré Město,Q748211
296700760,21724628,11000,788,14,U obecního dvora,788/14,50.0915113,14.4237984,428812,Staré Město,Q748211
296701361,21717087,11000,227,15,Husova,227/15,50.08575,14.4180613,428812,Staré Město,Q748211
296702045,21720096,11000,452,23,Michalská,452/23,50.0858836,14.4194864,428812,Staré Město,Q748211
296702304,21723648,11000,720,46,Dlouhá,720/46,50.0906024,14.4267577,428812,Staré Město,Q748211
296702355,21717761,11000,274,6,Náprstkova,274/6,50.0843552,14.4148341,428812,Staré Město,Q748211
296702730,21723796,11000,727,1,Hradební,727/1,50.0909896,14.4269289,428812,Staré Město,Q748211
296703303,21715572,11000,93,10,Veleslavínova,93/10,50.0877804,14.4163765,428812,Staré Město,Q748211
296703641,21727180,11000,1068,10,Pařížská,1068/10,50.0888603,14.4199825,428812,Staré Město,Q748211
296703923,21719268,11000,388,2,Provaznická,388/2,50.0846715,14.4234271,428812,Staré Město,Q748211
296713087,22711244,11000,653,27,Michalská,653/27,50.0860428,14.4200939,428812,Staré Město,Q748211
296714286,22768386,11000,841,22,Na Františku,841/22,50.0928456,14.4244159,428812,Staré Město,Q748211
296737821,22768394,11000,841,5,Malá Klášterní,841/5,50.0926432,14.4244874,428812,Staré Město,Q748211
296738100,22768220,11000,1096,21,Na příkopě,1096/21,50.0858178,14.4256559,428812,Staré Město,Q748211
296759727,22768408,11000,939,8,Haštalská,939/8,50.0907679,14.4240138,428812,Staré Město,Q748211
296769446,22742034,11000,1096,10,Ovocný trh,1096/10,50.0863793,14.4248912,428812,Staré Město,Q748211
296783321,22725202,11000,252,3,Náprstkova,252/3,50.0844956,14.4146771,428812,Staré Město,Q748211
296785295,22708685,11000,824,3a,Železná,824/3a,50.0865333,14.4222109,428812,Staré Město,Q748211
296827931,22741437,11000,1096,8,Ovocný trh,1096/8,50.0862735,14.4246878,428812,Staré Město,Q748211
296829000,22701249,11000,753,18,Haštalská,753/18,50.0910073,14.4250771,428812,Staré Město,Q748211
296829482,22768351,11000,830,16,Na Františku,830/16,50.0927859,14.4236387,428812,Staré Město,Q748211
296837599,22711252,11000,662,29,Michalská,662/29,50.0861703,14.4202013,428812,Staré Město,Q748211
296839833,22768441,11000,165,13,Karlova,165/13,50.0860873,14.4175222,428812,Staré Město,Q748211
296863046,22725873,11000,682,14,Rybná,682/14,50.0894228,14.4262481,428812,Staré Město,Q748211
296866445,22741429,11000,1096,19,Na příkopě,1096/19,50.0856318,14.4253429,428812,Staré Město,Q748211
449732233,22740228,11000,1095,6,Řetězová,1095/6,50.0852581,14.4171376,428812,Staré Město,Q748211
449769612,22768432,11000,251,2,Liliová,251/2,50.0843644,14.4166799,428812,Staré Město,Q748211
449797727,22768360,11000,831,18,Na Františku,831/18,50.0928267,14.4239968,428812,Staré Město,Q748211
449812098,22769731,11000,332,15,Liliová,332/15,50.0857397,14.4162025,428812,Staré Město,Q748211
2350577753,21722471,11000,622,17,Týnská,622/17,50.0886475,14.4234801,428812,Staré Město,Q748211
3146933029,21726299,11000,988,38,Celetná,988/38,50.087142,14.4265335,428812,Staré Město,Q748211
3146941029,21715173,11000,56,11,Valentinská,56/11,50.0883139,14.4162862,428812,Staré Město,Q748211
6942571691,21724253,11000,757,21,Haštalská,757/21,50.0914158,14.4259959,428812,Staré Město,Q748211
296442544,21772797,13000,592,7,Kostnické náměstí,592/7,50.0856182,14.4476833,428824,Žižkov,Q378120
296443411,21773262,13000,631,24,Vlkova,631/24,50.0833293,14.4466341,428824,Žižkov,Q378120
296443900,21774161,13000,715,22,Husinecká,715/22,50.0856191,14.4470766,428824,Žižkov,Q378120
296445037,21773564,13000,661,29,Husinecká,661/29,50.0857612,14.4464256,428824,Žižkov,Q378120
296445543,21777250,13000,1017,32,Vlkova,1017/32,50.0835785,14.4477093,428824,Žižkov,Q378120
296445674,21767572,13000,48,50,Husitská,48/50,50.0866583,14.4473344,428824,Žižkov,Q378120
296445933,21771430,13000,468,17,Vlkova,468/17,50.0832968,14.4457525,428824,Žižkov,Q378120
296446813,21777101,13000,999,101,Bořivojova,999/101,50.0821234,14.4453117,428824,Žižkov,Q378120
296446907,21775052,13000,800,18,Krásova,800/18,50.0838162,14.4470098,428824,Žižkov,Q378120
296447935,21767424,13000,32,2,Příběnická,32/2,50.0860677,14.4395192,428824,Žižkov,Q378120
296448021,21773718,13000,676,11,Orebitská,676/11,50.0861698,14.4470437,428824,Žižkov,Q378120
296448341,21780421,13000,1296,3,Zvonařova,1296/3,50.0802928,14.4477049,428824,Žižkov,Q378120
296449546,21767432,13000,32,3,Seifertova,32/3,50.0858499,14.4396221,428824,Žižkov,Q378120
296450121,21776491,13000,940,40,Husitská,940/40,50.0866946,14.4456905,428824,Žižkov,Q378120
296450176,21768048,13000,101,16,Orebitská,101/16,50.0860279,14.4468765,428824,Žižkov,Q378120
296451788,21771146,13000,442,18,Vlkova,442/18,50.0831791,14.4459609,428824,Žižkov,Q378120
296452053,21774609,13000,761,97,Bořivojova,761/97,50.0822387,14.4457949,428824,Žižkov,Q378120
296455113,21777314,13000,1022,40,Řehořova,1022/40,50.0862574,14.4445425,428824,Žižkov,Q378120
296455196,21770077,13000,324,58,Husitská,324/58,50.0866387,14.4485517,428824,Žižkov,Q378120
296455693,21772266,13000,547,18,Husinecká,547/18,50.0856028,14.446276,428824,Žižkov,Q378120
296455810,21774455,13000,745,85,Bořivojova,745/85,50.0826619,14.4480176,428824,Žižkov,Q378120
296456017,21777462,13000,1034,7,Vozová,1034/7,50.0813479,14.4452656,428824,Žižkov,Q378120
296456050,21782831,13000,1499,2,Křížkovského,1499/2,50.0807212,14.4470071,428824,Žižkov,Q378120
296456412,21772410,13000,559,51,Seifertova,559/51,50.0851162,14.4459868,428824,Žižkov,Q378120
296456445,21779520,13000,1217,7,Kubelíkova,1217/7,50.0816548,14.4465823,428824,Žižkov,Q378120
296457372,21774013,13000,701,3,Krásova,701/3,50.0821178,14.4476118,428824,Žižkov,Q378120
296458974,21788197,13000,1912,3,U Rajské zahrady,1912/3,50.0839562,14.4419164,428824,Žižkov,Q378120
296462650,21774994,13000,795,120,Bořivojova,795/120,50.0821823,14.4448478,428824,Žižkov,Q378120
296464628,21777021,13000,991,6,Příběnická,991/6,50.0863372,14.4398989,428824,Žižkov,Q378120
296467082,21787298,13000,1840,4,Seifertova,1840/4,50.0850223,14.4424787,428824,Žižkov,Q378120
296467332,21767505,13000,40,52,Husitská,40/52,50.0866649,14.4476151,428824,Žižkov,Q378120
296467421,21771812,13000,502,36,Husitská,502/36,50.0867685,14.4452939,428824,Žižkov,Q378120
296467446,21775290,13000,820,48,Husitská,820/48,50.0866618,14.4470657,428824,Žižkov,Q378120
296467552,21771201,13000,447,33,Krásova,447/33,50.0850542,14.4464354,428824,Žižkov,Q378120
296467760,21775141,13000,806,118,Bořivojova,806/118,50.0822135,14.4449963,428824,Žižkov,Q378120
296468035,21780331,13000,1288,4,Ševčíkova,1288/4,50.0810026,14.4483433,428824,Žižkov,Q378120
296468187,21768129,13000,108,1,Kostnické náměstí,108/1,50.0860737,14.4476002,428824,Žižkov,Q378120
296468262,21773335,13000,637,7,Blahníkova,637/7,50.0852662,14.4476032,428824,Žižkov,Q378120
296469961,21776431,13000,935,33,Řehořova,935/33,50.0864259,14.4439846,428824,Žižkov,Q378120
296470120,21776725,13000,963,2,Ježkova,963/2,50.0814758,14.4457884,428824,Žižkov,Q378120
296471259,21781478,13000,1379,1,Zvonařova,1379/1,50.0802186,14.447481,428824,Žižkov,Q378120
296471632,21770450,13000,366,21,Vlkova,366/21,50.0833832,14.4461148,428824,Žižkov,Q378120
296474506,21776873,13000,977,8,Příběnická,977/8,50.0864191,14.4401071,428824,Žižkov,Q378120
296475214,21776733,13000,963,1,Kubelíkova,963/1,50.0814754,14.4458872,428824,Žižkov,Q378120
296476255,21771731,13000,495,63,Seifertova,495/63,50.0847814,14.4480733,428824,Žižkov,Q378120
296476740,21777390,13000,1029,1,Ondříčkova,1029/1,50.0791395,14.4484163,428824,Žižkov,Q378120
296477601,21786551,13000,1780,21,Kubelíkova,1780/21,50.0820951,14.4482796,428824,Žižkov,Q378120
296478140,21782750,13000,1492,7,Křížkovského,1492/7,50.0810243,14.4472527,428824,Žižkov,Q378120
296478216,21779881,13000,1249,26,Husitská,1249/26,50.0871633,14.4432913,428824,Žižkov,Q378120
296478265,21777543,13000,1042,14,Seifertova,1042/14,50.0846494,14.446961,428824,Žižkov,Q378120
296478474,21776288,13000,922,6,Přibyslavská,922/6,50.0841414,14.4478149,428824,Žižkov,Q378120
296479092,21774544,13000,754,11,Krásova,754/11,50.082802,14.4472402,428824,Žižkov,Q378120
296479418,21772487,13000,566,1,Husinecká,566/1,50.0853099,14.4441111,428824,Žižkov,Q378120
296481788,21773556,13000,659,10,Blahníkova,659/10,50.0853422,14.4480524,428824,Žižkov,Q378120
296482897,21782741,13000,1491,5,Křížkovského,1491/5,50.0809679,14.447025,428824,Žižkov,Q378120
296482989,21768056,13000,102,15,Orebitská,102/15,50.0860922,14.4473988,428824,Žižkov,Q378120
296483545,21777098,13000,998,103,Bořivojova,998/103,50.0820783,14.4451098,428824,Žižkov,Q378120
296484263,21772649,13000,577,2,Jeronýmova,577/2,50.0861762,14.4484528,428824,Žižkov,Q378120
296484661,21784141,13000,1598,10,Kubelíkova,1598/10,50.0814824,14.4467883,428824,Žižkov,Q378120
296486978,21776644,13000,955,12,Ježkova,955/12,50.0820871,14.4462362,428824,Žižkov,Q378120
296487010,21775044,13000,799,27,Vlkova,799/27,50.0834847,14.4465445,428824,Žižkov,Q378120
296487072,21773254,13000,630,4,Orebitská,630/4,50.0865198,14.4458688,428824,Žižkov,Q378120
296488086,21776032,13000,899,24a,Husitská,899/24a,50.0870132,14.442209,428824,Žižkov,Q378120
296488274,21770859,13000,409,11,Vlkova,409/11,50.0831591,14.4451189,428824,Žižkov,Q378120
296488648,21772274,13000,547,39,Krásova,547/39,50.0855247,14.4464196,428824,Žižkov,Q378120
296488814,21777322,13000,1023,38,Řehořova,1023/38,50.0862581,14.4443449,428824,Žižkov,Q378120
296489846,21772428,13000,560,49,Seifertova,560/49,50.0851514,14.4453861,428824,Žižkov,Q378120
296490431,21775273,13000,818,99,Bořivojova,818/99,50.0821672,14.4454998,428824,Žižkov,Q378120
296491733,21776334,13000,927,43,Řehořova,927/43,50.0863818,14.4453341,428824,Žižkov,Q378120
296491763,21771308,13000,454,14,Vlkova,454/14,50.0830776,14.4455313,428824,Žižkov,Q378120
296491806,21777471,13000,1035,46,Řehořova,1035/46,50.0862221,14.4451706,428824,Žižkov,Q378120
296492020,21771600,13000,483,12,Orebitská,483/12,50.0861119,14.4464918,428824,Žižkov,Q378120
296492301,21771154,13000,443,16,Krásova,443/16,50.0833693,14.4471898,428824,Žižkov,Q378120
296493153,21777179,13000,1007,105,Bořivojova,1007/105,50.0820357,14.4449355,428824,Žižkov,Q378120
296493195,21767564,13000,47,12,Slavíkova,47/12,50.0794589,14.4480222,428824,Žižkov,Q378120
296497081,21783918,13000,1580,11,Škroupovo náměstí,1580/11,50.0801801,14.448279,428824,Žižkov,Q378120
296499666,21776423,13000,934,31,Řehořova,934/31,50.0864254,14.4437732,428824,Žižkov,Q378120
296500413,21781460,13000,1379,20,Slavíkova,1379/20,50.0802181,14.4472696,428824,Žižkov,Q378120
296500474,21776865,13000,976,3,Kubelíkova,976/3,50.0815432,14.4461407,428824,Žižkov,Q378120
296500522,21773327,13000,636,10,Orebitská,636/10,50.0861495,14.4463005,428824,Žižkov,Q378120
296500858,21776717,13000,962,26,Řehořova,962/26,50.0862359,14.443066,428824,Žižkov,Q378120
296501366,21773173,13000,624,36,Krásova,624/36,50.08552,14.4466745,428824,Žižkov,Q378120
296501728,21780412,13000,1295,5,Zvonařova,1295/5,50.080367,14.4479289,428824,Žižkov,Q378120
296502455,21777403,13000,1029,8,Slavíkova,1029/8,50.0792038,14.4482193,428824,Žižkov,Q378120
296503677,21777551,13000,1043,5,Ježkova,1043/5,50.0816571,14.4455804,428824,Žižkov,Q378120
296503800,21780404,13000,1294,1,Ševčíkova,1294/1,50.0808215,14.4481422,428824,Žižkov,Q378120
296504533,21775206,13000,811,33,Vlkova,811/33,50.0838403,14.4481048,428824,Žižkov,Q378120
296504573,21770468,13000,368,3,Vlkova,368/3,50.0830311,14.4442859,428824,Žižkov,Q378120
296504912,21774536,13000,754,98,Bořivojova,754/98,50.0827234,14.4471724,428824,Žižkov,Q378120
296504927,21771219,13000,447,53,Seifertova,447/53,50.0850549,14.4462458,428824,Žižkov,Q378120
296505144,21787301,13000,1840,6,Seifertova,1840/6,50.0850148,14.4428047,428824,Žižkov,Q378120
296505874,21779279,13000,1192,93,Bořivojova,1192/93,50.0823817,14.4466952,428824,Žižkov,Q378120
296506756,21776121,13000,907,8,Přibyslavská,907/8,50.084256,14.4477763,428824,Žižkov,Q378120
296507157,21776270,13000,921,8,Ježkova,921/8,50.0818448,14.4460622,428824,Žižkov,Q378120
296507660,21777705,13000,1055,20,U Rajské zahrady,1055/20,50.0830878,14.4436955,428824,Žižkov,Q378120
296507805,21773921,13000,695,8,Krásova,695/8,50.0825908,14.4476238,428824,Žižkov,Q378120
296507886,21787310,13000,1840,8,Seifertova,1840/8,50.0850037,14.4430892,428824,Žižkov,Q378120
296507974,21775826,13000,876,7,Seifertova,876/7,50.0855785,14.4401455,428824,Žižkov,Q378120
296508424,21772495,13000,566,39,Seifertova,566/39,50.0852342,14.4440556,428824,Žižkov,Q378120
296508788,21781982,13000,1421,6,Ševčíkova,1421/6,50.0813126,14.4480516,428824,Žižkov,Q378120
296509159,21777080,13000,997,12,Řehořova,997/12,50.0860844,14.4416596,428824,Žižkov,Q378120
296509198,21776636,13000,954,2,U Rajské zahrady,954/2,50.0814522,14.4449049,428824,Žižkov,Q378120
296509562,21776482,13000,939,20,Příběnická,939/20,50.0864803,14.4415187,428824,Žižkov,Q378120
296509778,21777527,13000,1041,50,Řehořova,1041/50,50.086198,14.4455143,428824,Žižkov,Q378120
296510167,21775877,13000,883,116,Bořivojova,883/116,50.0822586,14.4451982,428824,Žižkov,Q378120
296510891,21772479,13000,565,37,Seifertova,565/37,50.0852513,14.4438522,428824,Žižkov,Q378120
296512110,21771111,13000,439,6,Vlkova,439/6,50.0828697,14.4446165,428824,Žižkov,Q378120
296512148,21772771,13000,589,61,Seifertova,589/61,50.0848076,14.4478562,428824,Žižkov,Q378120
296513027,21771561,13000,478,10,Kostnické náměstí,478/10,50.0858054,14.4472343,428824,Žižkov,Q378120
296513842,21772622,13000,576,4,Jeronýmova,576/4,50.086339,14.4484463,428824,Žižkov,Q378120
296514178,21773548,13000,658,8,Blahníkova,658/8,50.08526,14.447943,428824,Žižkov,Q378120
296514651,21776784,13000,969,21,Řehořova,969/21,50.0863558,14.442575,428824,Žižkov,Q378120
296514981,21767874,13000,88,31,Husitská,88/31,50.0868336,14.4480869,428824,Žižkov,Q378120
296515342,21773831,13000,689,86,Bořivojova,689/86,50.0830477,14.4485841,428824,Žižkov,Q378120
296515373,21773980,13000,699,26,Vlkova,699/26,50.0833719,14.4468084,428824,Žižkov,Q378120
296516677,21775575,13000,848,6,Ježkova,848/6,50.081718,14.4459623,428824,Žižkov,Q378120
296517358,21770379,13000,354,5,Husitská,354/5,50.0871401,14.444467,428824,Žižkov,Q378120
296517380,21775125,13000,804,29,Krásova,804/29,50.0839177,14.4467202,428824,Žižkov,Q378120
296517550,21780170,13000,1276,10,Škroupovo náměstí,1276/10,50.0801159,14.448476,428824,Žižkov,Q378120
296518924,21775117,13000,803,27,Krásova,803/27,50.0838209,14.4467549,428824,Žižkov,Q378120
296518951,21774285,13000,729,114,Bořivojova,729/114,50.0823126,14.4453983,428824,Žižkov,Q378120
296521177,21777004,13000,989,23,Seifertova,989/23,50.0853563,14.4422523,428824,Žižkov,Q378120
296522136,21776407,13000,932,27,Řehořova,932/27,50.0864231,14.4433364,428824,Žižkov,Q378120
296522175,21767360,13000,25,9,Kubelíkova,25/9,50.0817124,14.4468239,428824,Žižkov,Q378120
296523334,21771341,13000,458,12,Vlkova,458/12,50.0830212,14.4453035,428824,Žižkov,Q378120
296524087,21777144,13000,1004,32,Řehořova,1004/32,50.0862577,14.4437243,428824,Žižkov,Q378120
296524093,21776555,13000,944,9,Ježkova,944/9,50.0818993,14.4457544,428824,Žižkov,Q378120
296524306,21772398,13000,557,41,Seifertova,557/41,50.0851751,14.4445009,428824,Žižkov,Q378120
296524607,21777292,13000,1020,19,Husinecká,1020/19,50.0857427,14.4451883,428824,Žižkov,Q378120
296525952,21774978,13000,793,23,Husinecká,793/23,50.0857446,14.4457239,428824,Žižkov,Q378120
296526346,21773165,13000,624,20,Husinecká,624/20,50.0856047,14.4468116,428824,Žižkov,Q378120
296527561,21776709,13000,961,6,Řehořova,961/6,50.0859993,14.440902,428824,Žižkov,Q378120
296528139,21776415,13000,933,29,Řehořova,933/29,50.0864249,14.4435617,428824,Žižkov,Q378120
296528457,21772541,13000,570,55,Seifertova,570/55,50.0849309,14.4467861,428824,Žižkov,Q378120
296530217,21774528,13000,753,32,Husitská,753/32,50.0870325,14.443968,428824,Žižkov,Q378120
296530285,21774072,13000,706,5,Krásova,706/5,50.0822478,14.4475418,428824,Žižkov,Q378120
296530298,21776261,13000,919,8,Řehořova,919/8,50.0860388,14.4412462,428824,Žižkov,Q378120
296531679,21773319,13000,635,3,Kostnické náměstí,635/3,50.0860809,14.4480923,428824,Žižkov,Q378120
296531962,21774820,13000,779,12,U Rajské zahrady,779/12,50.0823492,14.444375,428824,Žižkov,Q378120
296532029,21768102,13000,106,1,Husitská,106/1,50.0872371,14.4440231,428824,Žižkov,Q378120
296532682,21787328,13000,1841,4,Krásova,1841/4,50.0822532,14.4478086,428824,Žižkov,Q378120
296532815,21775818,13000,876,1,Řehořova,876/1,50.0856236,14.4403475,428824,Žižkov,Q378120
296534525,21771413,13000,465,15,Seifertova,465/15,50.0854694,14.4413513,428824,Žižkov,Q378120
296534667,21777373,13000,1027,9,Krásova,1027/9,50.0825243,14.4473841,428824,Žižkov,Q378120
296535279,21777691,13000,1054,10,Ježkova,1054/10,50.0819603,14.4461363,428824,Žižkov,Q378120
296535658,21772631,13000,577,1,Dalimilova,577/1,50.0860908,14.4485697,428824,Žižkov,Q378120
296535986,21767441,13000,33,34,Husitská,33/34,50.0868254,14.4450137,428824,Žižkov,Q378120
296536094,21767882,13000,88,9,Jeronýmova,88/9,50.0868892,14.448202,428824,Žižkov,Q378120
296536427,21772177,13000,536,106,Bořivojova,536/106,50.0824891,14.4461645,428824,Žižkov,Q378120
296536540,21776920,13000,982,25,Seifertova,982/25,50.0853491,14.4424795,428824,Žižkov,Q378120
296537203,21776474,13000,938,15,Řehořova,938/15,50.0862349,14.4415147,428824,Žižkov,Q378120
296537256,21776628,13000,953,5,Vozová,953/5,50.0816727,14.4432923,428824,Žižkov,Q378120
296537338,21782733,13000,1490,9,Ševčíkova,1490/9,50.0815678,14.4474471,428824,Žižkov,Q378120
296537363,21777993,13000,1080,7,Přibyslavská,1080/7,50.0843753,14.4474829,428824,Žižkov,Q378120
296538236,21773530,13000,657,6,Blahníkova,657/6,50.0851663,14.4478078,428824,Žižkov,Q378120
296538603,21776776,13000,968,42,Řehořova,968/42,50.0862579,14.444754,428824,Žižkov,Q378120
296539210,21776326,13000,926,45,Řehořova,926/45,50.0863633,14.4455355,428824,Žižkov,Q378120
296540062,21771570,13000,479,9,Vlkova,479/9,50.0831052,14.4449189,428824,Žižkov,Q378120
296540250,21771286,13000,452,15,Vlkova,452/15,50.083248,14.445509,428824,Žižkov,Q378120
296541697,21774951,13000,791,46,Husitská,791/46,50.0866665,14.4468108,428824,Žižkov,Q378120
296541805,21780323,13000,1288,10,Křížkovského,1288/10,50.0811104,14.4484332,428824,Žižkov,Q378120
296542085,21773971,13000,699,21,Krásova,699/21,50.0833294,14.4469444,428824,Žižkov,Q378120
296543078,21771138,13000,441,20,Vlkova,441/20,50.0832253,14.4461767,428824,Žižkov,Q378120
296543231,21773823,13000,688,88,Bořivojova,688/88,50.0830027,14.4483822,428824,Žižkov,Q378120
296543745,21783926,13000,1580,6,Zvonařova,1580/6,50.0801934,14.448121,428824,Žižkov,Q378120
296544409,21772258,13000,546,17,Husinecká,546/17,50.0857397,14.4449492,428824,Žižkov,Q378120
296544682,21776997,13000,988,21,Seifertova,988/21,50.0853563,14.4420939,428824,Žižkov,Q378120
296544768,21777454,13000,1034,1,Ježkova,1034/1,50.081397,14.4454103,428824,Žižkov,Q378120
296545172,21775419,13000,830,8,Husinecká,830/8,50.0855806,14.4449972,428824,Žižkov,Q378120
296545219,21775257,13000,816,104,Bořivojova,816/104,50.0825594,14.4464458,428824,Žižkov,Q378120
296546980,21775109,13000,802,25,Krásova,802/25,50.0837319,14.4467739,428824,Žižkov,Q378120
296547296,21772550,13000,571,5,Seifertova,571/5,50.0857679,14.4399376,428824,Žižkov,Q378120
296547418,21767963,13000,94,6,Jeronýmova,94/6,50.0864382,14.4484393,428824,Žižkov,Q378120
296547910,21767661,13000,66,6,Orebitská,66/6,50.0864,14.4459508,428824,Žižkov,Q378120
296548415,21776547,13000,943,19,Řehořova,943/19,50.0863151,14.4422169,428824,Žižkov,Q378120
296548915,21773009,13000,610,3,Blahníkova,610/3,50.0851107,14.4472737,428824,Žižkov,Q378120
296549428,21776849,13000,974,5,Řehořova,974/5,50.0859395,14.4405339,428824,Žižkov,Q378120
296549702,21777306,13000,1021,19,Seifertova,1021/19,50.0853645,14.4419212,428824,Žižkov,Q378120
296550392,21776393,13000,931,25,Řehořova,931/25,50.0864125,14.443113,428824,Žižkov,Q378120
296550957,21786798,13000,1800,2,náměstí Winstona Churchilla,1800/2,50.0845968,14.4419771,428824,Žižkov,Q378120
296552428,21776695,13000,960,13,Řehořova,960/13,50.0862092,14.4412239,428824,Žižkov,Q378120
296552777,21768111,13000,107,3,Husitská,107/3,50.0871918,14.4442303,428824,Žižkov,Q378120
296553607,21774960,13000,792,25,Husinecká,792/25,50.0857577,14.445975,428824,Žižkov,Q378120
296554920,21773301,13000,635,1,Jeronýmova,635/1,50.0861388,14.4482351,428824,Žižkov,Q378120
296555053,21779252,13000,1190,2,Zvonařova,1190/2,50.0800437,14.4476593,428824,Žižkov,Q378120
296555600,21773912,13000,695,87,Bořivojova,695/87,50.0825905,14.4477226,428824,Žižkov,Q378120
296556671,21774366,13000,737,15,Krásova,737/15,50.0830351,14.4471059,428824,Žižkov,Q378120
296557062,21776105,13000,905,12,Husinecká,905/12,50.0855918,14.4454321,428824,Žižkov,Q378120
296557715,21774064,13000,705,54,Husitská,705/54,50.0866553,14.4478146,428824,Žižkov,Q378120
296558192,21773157,13000,623,100,Bořivojova,623/100,50.0826621,14.4468893,428824,Žižkov,Q378120
296558274,21771723,13000,494,22,Seifertova,494/22,50.0845798,14.4482574,428824,Žižkov,Q378120
296558541,21772321,13000,552,37,Krásova,552/37,50.085362,14.4464262,428824,Žižkov,Q378120
296559418,21775192,13000,811,2,Přibyslavská,811/2,50.0838754,14.4478857,428824,Žižkov,Q378120
296559834,21781974,13000,1421,11,Křížkovského,1421/11,50.0812954,14.4482668,428824,Žižkov,Q378120
296559902,21777535,13000,1042,28,Krásova,1042/28,50.0846308,14.4467796,428824,Žižkov,Q378120
296559951,21780382,13000,1292,13,Křížkovského,1292/13,50.0813631,14.4485203,428824,Žižkov,Q378120
296560304,21773459,13000,647,7,Orebitská,647/7,50.0862461,14.4466748,428824,Žižkov,Q378120
296560356,21774218,13000,721,27,Husinecká,721/27,50.0857607,14.4462141,428824,Žižkov,Q378120
296560376,21777233,13000,1013,6,Krásova,1013/6,50.0824354,14.4477134,428824,Žižkov,Q378120
