city_code,jusho1,jusho2,jusho3,jcode1,jcode2,lon,lat,seido
13106,秋葉原,1,1,http://gi.gsi.go.jp/jusho/13106/AHB/1/1,,139.775317664,35.701648892,2500
13106,秋葉原,1,2,http://gi.gsi.go.jp/jusho/13106/AHB/1/2,,139.775167256,35.701661028,2500
13106,秋葉原,1,3,http://gi.gsi.go.jp/jusho/13106/AHB/1/3,,139.775111414,35.701736403,2500
13106,秋葉原,1,4,http://gi.gsi.go.jp/jusho/13106/AHB/1/4,,139.775123625,35.701869153,2500
13106,秋葉原,1,5,http://gi.gsi.go.jp/jusho/13106/AHB/1/5,,139.775139900,35.702032533,2500
13106,秋葉原,1,6,http://gi.gsi.go.jp/jusho/13106/AHB/1/6,,139.775233925,35.702123861,2500
13106,秋葉原,1,7,http://gi.gsi.go.jp/jusho/13106/AHB/1/7,,139.775387183,35.702113469,2500
13106,秋葉原,1,8,http://gi.gsi.go.jp/jusho/13106/AHB/1/8,,139.775439269,35.702041981,2500
13106,秋葉原,1,9,http://gi.gsi.go.jp/jusho/13106/AHB/1/9,,139.775424397,35.701908250,2500
13106,秋葉原,1,10,http://gi.gsi.go.jp/jusho/13106/AHB/1/10,,139.775409525,35.701772775,2500
13106,秋葉原,1,11,http://gi.gsi.go.jp/jusho/13106/AHB/1/11,,139.775398903,35.701673931,2500
13106,秋葉原,2,1,http://gi.gsi.go.jp/jusho/13106/AHB/2/1,,139.774949231,35.701671600,2500
13106,秋葉原,2,2,http://gi.gsi.go.jp/jusho/13106/AHB/2/2,,139.774804883,35.701681122,2500
13106,秋葉原,2,3,http://gi.gsi.go.jp/jusho/13106/AHB/2/3,,139.774660536,35.701691081,2500
13106,秋葉原,2,4,http://gi.gsi.go.jp/jusho/13106/AHB/2/4,,139.774575481,35.701765169,2500
13106,秋葉原,2,5,http://gi.gsi.go.jp/jusho/13106/AHB/2/5,,139.774565208,35.701924325,2500
13106,秋葉原,2,6,http://gi.gsi.go.jp/jusho/13106/AHB/2/6,,139.774636778,35.702015933,2500
13106,秋葉原,2,7,http://gi.gsi.go.jp/jusho/13106/AHB/2/7,,139.774790747,35.702008594,2500
13106,秋葉原,2,8,http://gi.gsi.go.jp/jusho/13106/AHB/2/8,,139.774963206,35.701999519,2500
13106,秋葉原,2,9,http://gi.gsi.go.jp/jusho/13106/AHB/2/9,,139.775045808,35.701928047,2500
13106,秋葉原,2,10,http://gi.gsi.go.jp/jusho/13106/AHB/2/10,,139.775030422,35.701766697,2500
13106,秋葉原,3,1,http://gi.gsi.go.jp/jusho/13106/AHB/3/1,,139.774987008,35.702040628,2500
13106,秋葉原,3,2,http://gi.gsi.go.jp/jusho/13106/AHB/3/2,,139.774847392,35.702045036,2500
13106,秋葉原,3,3,http://gi.gsi.go.jp/jusho/13106/AHB/3/3,,139.774650258,35.702050922,2500
13106,秋葉原,3,4,http://gi.gsi.go.jp/jusho/13106/AHB/3/4,,139.774530050,35.702137131,2500
13106,秋葉原,3,5,http://gi.gsi.go.jp/jusho/13106/AHB/3/5,,139.774528131,35.702230483,2500
13106,秋葉原,3,6,http://gi.gsi.go.jp/jusho/13106/AHB/3/6,,139.774610603,35.702272817,2500
13106,秋葉原,3,7,http://gi.gsi.go.jp/jusho/13106/AHB/3/7,,139.774774264,35.702268281,2500
13106,秋葉原,3,8,http://gi.gsi.go.jp/jusho/13106/AHB/3/8,,139.774939758,35.702264036,2500
13106,秋葉原,3,9,http://gi.gsi.go.jp/jusho/13106/AHB/3/9,,139.775072411,35.702260111,2500
13106,秋葉原,3,10,http://gi.gsi.go.jp/jusho/13106/AHB/3/10,,139.775112492,35.702193578,25000
13106,秋葉原,3,11,http://gi.gsi.go.jp/jusho/13106/AHB/3/11,,139.775100119,35.702084208,25000
13106,秋葉原,4,1,http://gi.gsi.go.jp/jusho/13106/AHB/4/1,,139.774372247,35.701707253,2500
13106,秋葉原,4,2,http://gi.gsi.go.jp/jusho/13106/AHB/4/2,,139.774212572,35.701719578,2500
13106,秋葉原,4,3,http://gi.gsi.go.jp/jusho/13106/AHB/4/3,,139.774046242,35.701734225,2500
13106,秋葉原,4,4,http://gi.gsi.go.jp/jusho/13106/AHB/4/4,,139.773897303,35.701746822,2500
13106,秋葉原,4,5,http://gi.gsi.go.jp/jusho/13106/AHB/4/5,,139.773722114,35.701764564,2500
13106,秋葉原,4,6,http://gi.gsi.go.jp/jusho/13106/AHB/4/6,,139.773522539,35.701783581,2500
13106,秋葉原,4,7,http://gi.gsi.go.jp/jusho/13106/AHB/4/7,,139.773418442,35.701864203,2500
13106,秋葉原,4,8,http://gi.gsi.go.jp/jusho/13106/AHB/4/8,,139.773462064,35.701993683,2500
13106,秋葉原,4,9,http://gi.gsi.go.jp/jusho/13106/AHB/4/9,,139.773505686,35.702123942,2500
13106,秋葉原,4,10,http://gi.gsi.go.jp/jusho/13106/AHB/4/10,,139.773549308,35.702254197,2500
13106,秋葉原,4,11,http://gi.gsi.go.jp/jusho/13106/AHB/4/11,,139.773593881,35.702385231,2500
13106,秋葉原,4,12,http://gi.gsi.go.jp/jusho/13106/AHB/4/12,,139.773635603,35.702513936,2500
13106,秋葉原,4,13,http://gi.gsi.go.jp/jusho/13106/AHB/4/13,,139.773673536,35.702626361,2500
13106,秋葉原,4,14,http://gi.gsi.go.jp/jusho/13106/AHB/4/14,,139.773775197,35.702672150,2500
13106,秋葉原,4,15,http://gi.gsi.go.jp/jusho/13106/AHB/4/15,,139.773936772,35.702663700,2500
13106,秋葉原,4,16,http://gi.gsi.go.jp/jusho/13106/AHB/4/16,,139.774095497,35.702654478,2500
13106,秋葉原,4,17,http://gi.gsi.go.jp/jusho/13106/AHB/4/17,,139.774296042,35.702642947,2500
13106,秋葉原,4,18,http://gi.gsi.go.jp/jusho/13106/AHB/4/18,,139.774407294,35.702565481,2500
13106,秋葉原,4,19,http://gi.gsi.go.jp/jusho/13106/AHB/4/19,,139.774411194,35.702432922,2500
13106,秋葉原,4,20,http://gi.gsi.go.jp/jusho/13106/AHB/4/20,,139.774414142,35.702298811,2500
13106,秋葉原,4,21,http://gi.gsi.go.jp/jusho/13106/AHB/4/21,,139.774418042,35.702163925,2500
13106,秋葉原,4,22,http://gi.gsi.go.jp/jusho/13106/AHB/4/22,,139.774423842,35.702032144,2500
13106,秋葉原,4,23,http://gi.gsi.go.jp/jusho/13106/AHB/4/23,,139.774432494,35.701894158,2500
13106,秋葉原,4,24,http://gi.gsi.go.jp/jusho/13106/AHB/4/24,,139.774443044,35.701762381,2500
13106,秋葉原,5,1,http://gi.gsi.go.jp/jusho/13106/AHB/5/1,,139.775016808,35.702295019,2500
13106,秋葉原,5,2,http://gi.gsi.go.jp/jusho/13106/AHB/5/2,,139.774858558,35.702304828,2500
13106,秋葉原,5,3,http://gi.gsi.go.jp/jusho/13106/AHB/5/3,,139.774705297,35.702315217,2500
13106,秋葉原,5,4,http://gi.gsi.go.jp/jusho/13106/AHB/5/4,,139.774581264,35.702323878,2500
13106,秋葉原,5,5,http://gi.gsi.go.jp/jusho/13106/AHB/5/5,,139.774526331,35.702391294,2500
13106,秋葉原,5,6,http://gi.gsi.go.jp/jusho/13106/AHB/5/6,,139.774520306,35.702542922,2500
13106,秋葉原,5,7,http://gi.gsi.go.jp/jusho/13106/AHB/5/7,,139.774596864,35.702617497,2500
13106,秋葉原,5,8,http://gi.gsi.go.jp/jusho/13106/AHB/5/8,,139.774748381,35.702604200,2500
13106,秋葉原,5,9,http://gi.gsi.go.jp/jusho/13106/AHB/5/9,,139.774904272,35.702591483,2500
13106,秋葉原,5,10,http://gi.gsi.go.jp/jusho/13106/AHB/5/10,,139.775052261,35.702577942,2500
13106,秋葉原,5,11,http://gi.gsi.go.jp/jusho/13106/AHB/5/11,,139.775111850,35.702511197,2500
13106,秋葉原,5,12,http://gi.gsi.go.jp/jusho/13106/AHB/5/12,,139.775099439,35.702370061,2500
13106,秋葉原,6,1,http://gi.gsi.go.jp/jusho/13106/AHB/6/1,,139.775363097,35.702150408,2500
13106,秋葉原,6,2,http://gi.gsi.go.jp/jusho/13106/AHB/6/2,,139.775225264,35.702159417,2500
13106,秋葉原,6,3,http://gi.gsi.go.jp/jusho/13106/AHB/6/3,,139.775169931,35.702234444,2500
13106,秋葉原,6,4,http://gi.gsi.go.jp/jusho/13106/AHB/6/4,,139.775182269,35.702361997,2500
13106,秋葉原,6,5,http://gi.gsi.go.jp/jusho/13106/AHB/6/5,,139.775195800,35.702502306,2500
13106,秋葉原,6,6,http://gi.gsi.go.jp/jusho/13106/AHB/6/6,,139.775283164,35.702564486,2500
13106,秋葉原,6,7,http://gi.gsi.go.jp/jusho/13106/AHB/6/7,,139.775432733,35.702543628,2500
13106,秋葉原,6,8,http://gi.gsi.go.jp/jusho/13106/AHB/6/8,,139.775474114,35.702427219,2500
13106,秋葉原,6,9,http://gi.gsi.go.jp/jusho/13106/AHB/6/9,,139.775460575,35.702298358,2500
13106,秋葉原,6,10,http://gi.gsi.go.jp/jusho/13106/AHB/6/10,,139.775448625,35.702189119,2500
13106,浅草一丁目,1,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/1,,139.797475072,35.710874986,2500
13106,浅草一丁目,1,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/2,,139.797314086,35.710897694,2500
13106,浅草一丁目,1,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/3,,139.797135683,35.710923178,2500
13106,浅草一丁目,1,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/4,,139.797049717,35.711002608,2500
13106,浅草一丁目,1,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/5,,139.797061933,35.711134419,2500
13106,浅草一丁目,1,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/6,,139.797075058,35.711263911,2500
13106,浅草一丁目,1,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/7,,139.797086750,35.711395989,2500
13106,浅草一丁目,1,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/8,,139.797098967,35.711526514,2500
13106,浅草一丁目,1,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/9,,139.797111114,35.711651711,2500
13106,浅草一丁目,1,10,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/10,,139.797197556,35.711703294,2500
13106,浅草一丁目,1,11,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/11,,139.797356814,35.711680947,2500
13106,浅草一丁目,1,12,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/12,,139.797542103,35.711655575,2500
13106,浅草一丁目,1,13,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/13,,139.797647044,35.711576989,2500
13106,浅草一丁目,1,14,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/14,,139.797640056,35.711444697,2500
13106,浅草一丁目,1,15,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/15,,139.797632183,35.711310808,2500
13106,浅草一丁目,1,16,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/16,,139.797625731,35.711181494,2500
13106,浅草一丁目,1,17,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/17,,139.797618444,35.711047475,2500
13106,浅草一丁目,1,18,http://gi.gsi.go.jp/jusho/13106/ASK-1/1/18,,139.797578056,35.710926333,2500
13106,浅草一丁目,2,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/1,,139.796856356,35.710952919,2500
13106,浅草一丁目,2,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/2,,139.796703317,35.710971681,2500
13106,浅草一丁目,2,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/3,,139.796571939,35.710987597,2500
13106,浅草一丁目,2,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/4,,139.796527183,35.711064519,2500
13106,浅草一丁目,2,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/5,,139.796542797,35.711209267,2500
13106,浅草一丁目,2,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/6,,139.796530558,35.711330664,2500
13106,浅草一丁目,2,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/7,,139.796543394,35.711436567,2500
13106,浅草一丁目,2,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/8,,139.796631114,35.711476589,2500
13106,浅草一丁目,2,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/9,,139.796791514,35.711462961,2500
13106,浅草一丁目,2,10,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/10,,139.796927406,35.711451603,2500
13106,浅草一丁目,2,11,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/11,,139.796984042,35.711375825,2500
13106,浅草一丁目,2,12,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/12,,139.796967333,35.711233914,2500
13106,浅草一丁目,2,13,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/13,,139.796950625,35.711095422,2500
13106,浅草一丁目,2,14,http://gi.gsi.go.jp/jusho/13106/ASK-1/2/14,,139.796938097,35.710985428,2500
13106,浅草一丁目,3,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/1,,139.796128800,35.711046136,2500
13106,浅草一丁目,3,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/2,,139.796011503,35.711071044,2500
13106,浅草一丁目,3,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/3,,139.795896822,35.711085914,2500
13106,浅草一丁目,3,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/4,,139.795774181,35.711100061,2500
13106,浅草一丁目,3,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/5,,139.795656847,35.711113247,2500
13106,浅草一丁目,3,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/6,,139.795552483,35.711125478,2500
13106,浅草一丁目,3,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/7,,139.795511708,35.711215875,2500
13106,浅草一丁目,3,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/8,,139.795585117,35.711283617,2500
13106,浅草一丁目,3,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/9,,139.795706197,35.711267947,2500
13106,浅草一丁目,3,10,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/10,,139.795823389,35.711252267,2500
13106,浅草一丁目,3,11,http://gi.gsi.go.jp/jusho/13106/ASK-1/3/11,,139.796147389,35.711213417,2500
13106,浅草一丁目,4,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/1,,139.795330011,35.711147528,2500
13106,浅草一丁目,4,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/2,,139.795165439,35.711167564,2500
13106,浅草一丁目,4,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/3,,139.795000869,35.711186319,2500
13106,浅草一丁目,4,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/4,,139.794825294,35.711206353,2500
13106,浅草一丁目,4,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/5,,139.794739308,35.711288639,2500
13106,浅草一丁目,4,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/6,,139.794761794,35.711390981,2500
13106,浅草一丁目,4,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/7,,139.794853633,35.711418275,2500
13106,浅草一丁目,4,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/8,,139.795013789,35.711399519,2500
13106,浅草一丁目,4,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/9,,139.795180594,35.711379056,2500
13106,浅草一丁目,4,10,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/10,,139.795352972,35.711358683,2500
13106,浅草一丁目,4,11,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/11,,139.795433717,35.711280917,2500
13106,浅草一丁目,4,12,http://gi.gsi.go.jp/jusho/13106/ASK-1/4/12,,139.795418042,35.711178397,2500
13106,浅草一丁目,5,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/1,,139.794500258,35.711246022,2500
13106,浅草一丁目,5,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/2,,139.794321403,35.711268725,2500
13106,浅草一丁目,5,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/3,,139.794146481,35.711291108,2500
13106,浅草一丁目,5,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/4,,139.794073728,35.711368992,2500
13106,浅草一丁目,5,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/5,,139.794095283,35.711496897,2500
13106,浅草一丁目,5,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/6,,139.794191164,35.711551425,2500
13106,浅草一丁目,5,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/7,,139.794363336,35.711524553,2500
13106,浅草一丁目,5,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/8,,139.794533939,35.711497039,2500
13106,浅草一丁目,5,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/9,,139.794616522,35.711417886,2500
13106,浅草一丁目,5,10,http://gi.gsi.go.jp/jusho/13106/ASK-1/5/10,,139.794599678,35.711297986,2500
13106,浅草一丁目,6,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/6/1,,139.793929844,35.711314703,2500
13106,浅草一丁目,6,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/6/2,,139.793787983,35.711331753,2500
13106,浅草一丁目,6,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/6/3,,139.793749517,35.711404689,2500
13106,浅草一丁目,6,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/6/4,,139.793773211,35.711532925,2500
13106,浅草一丁目,6,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/6/5,,139.793874508,35.711585389,2500
13106,浅草一丁目,6,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/6/6,,139.794016369,35.711564917,2500
13106,浅草一丁目,6,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/6/7,,139.794049947,35.711491411,2500
13106,浅草一丁目,6,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/6/8,,139.794025550,35.711368306,2500
13106,浅草一丁目,7,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/7/1,,139.793604981,35.711368231,2500
13106,浅草一丁目,7,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/7/2,,139.793555406,35.711433439,2500
13106,浅草一丁目,7,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/7/3,,139.793585778,35.711558131,2500
13106,浅草一丁目,7,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/7/4,,139.793674925,35.711616458,2500
13106,浅草一丁目,7,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/7/5,,139.793725342,35.711542961,2500
13106,浅草一丁目,7,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/7/6,,139.793690589,35.711424250,2500
13106,浅草一丁目,8,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/8/1,,139.793415997,35.711392989,2500
13106,浅草一丁目,8,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/8/2,,139.793156239,35.711425228,2500
13106,浅草一丁目,8,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/8/3,,139.793062067,35.711507161,2500
13106,浅草一丁目,8,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/8/4,,139.793091167,35.711628128,2500
13106,浅草一丁目,8,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/8/5,,139.793191494,35.711690761,2500
13106,浅草一丁目,8,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/8/6,,139.793352875,35.711665994,2500
13106,浅草一丁目,8,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/8/7,,139.793519208,35.711640075,2500
13106,浅草一丁目,8,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/8/8,,139.793590728,35.711566789,2500
13106,浅草一丁目,8,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/8/9,,139.793559647,35.711443256,2500
13106,浅草一丁目,9,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/9/1,,139.792885408,35.711465253,2500
13106,浅草一丁目,9,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/9/2,,139.792689019,35.711488300,2500
13106,浅草一丁目,9,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/9/3,,139.792570883,35.711563664,25000
13106,浅草一丁目,9,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/9/4,,139.792598483,35.711701817,25000
13106,浅草一丁目,9,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/9/5,,139.792734094,35.711766256,2500
13106,浅草一丁目,9,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/9/6,,139.792935886,35.711738256,2500
13106,浅草一丁目,9,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/9/7,,139.793003406,35.711666731,2500
13106,浅草一丁目,9,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/9/8,,139.792981203,35.711532428,2500
13106,浅草一丁目,10,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/10/1,,139.792493169,35.711507239,2500
13106,浅草一丁目,10,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/10/2,,139.792360922,35.711522750,2500
13106,浅草一丁目,10,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/10/3,,139.792240106,35.711571967,25000
13106,浅草一丁目,10,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/10/4,,139.792210172,35.711673583,2500
13106,浅草一丁目,10,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/10/5,,139.792230553,35.711783131,2500
13106,浅草一丁目,10,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/10/6,,139.792323894,35.711825544,2500
13106,浅草一丁目,10,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/10/7,,139.792505100,35.711799681,2500
13106,浅草一丁目,10,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/10/8,,139.792597325,35.711722975,25000
13106,浅草一丁目,10,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/10/9,,139.792568150,35.711581931,25000
13106,浅草一丁目,11,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/1,,139.792588006,35.711842594,2500
13106,浅草一丁目,11,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/2,,139.792424478,35.711865192,2500
13106,浅草一丁目,11,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/3,,139.792295544,35.711884811,2500
13106,浅草一丁目,11,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/4,,139.792259869,35.711958742,2500
13106,浅草一丁目,11,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/5,,139.792287053,35.712092964,2500
13106,浅草一丁目,11,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/6,,139.792319467,35.712248558,2500
13106,浅草一丁目,11,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/7,,139.792422150,35.712323819,2500
13106,浅草一丁目,11,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/8,,139.792580442,35.712291814,2500
13106,浅草一丁目,11,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/9,,139.792709381,35.712265786,2500
13106,浅草一丁目,11,10,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/10,,139.792740861,35.712191089,2500
13106,浅草一丁目,11,11,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/11,,139.792713286,35.712059244,2500
13106,浅草一丁目,11,12,http://gi.gsi.go.jp/jusho/13106/ASK-1/11/12,,139.792693833,35.711914439,2500
13106,浅草一丁目,12,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/1,,139.792945375,35.711790133,2500
13106,浅草一丁目,12,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/2,,139.792784753,35.711815842,2500
13106,浅草一丁目,12,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/3,,139.792718325,35.711901306,2500
13106,浅草一丁目,12,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/4,,139.792750406,35.712028406,2500
13106,浅草一丁目,12,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/5,,139.792776886,35.712173169,2500
13106,浅草一丁目,12,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/6,,139.792868400,35.712229050,2500
13106,浅草一丁目,12,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/7,,139.793018656,35.712195475,2500
13106,浅草一丁目,12,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/8,,139.793077394,35.712113431,2500
13106,浅草一丁目,12,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/9,,139.793055797,35.711980636,2500
13106,浅草一丁目,12,10,http://gi.gsi.go.jp/jusho/13106/ASK-1/12/10,,139.793034200,35.711850092,2500
13106,浅草一丁目,13,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/1,,139.793330125,35.711730319,2500
13106,浅草一丁目,13,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/2,,139.793187433,35.711752392,2500
13106,浅草一丁目,13,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/3,,139.793128436,35.711828667,2500
13106,浅草一丁目,13,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/4,,139.793156669,35.711962353,2500
13106,浅草一丁目,13,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/5,,139.793183728,35.712092192,2500
13106,浅草一丁目,13,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/6,,139.793274892,35.712144156,2500
13106,浅草一丁目,13,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/7,,139.793431347,35.712111831,2500
13106,浅草一丁目,13,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/8,,139.793491528,35.712026256,2500
13106,浅草一丁目,13,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/9,,139.793457397,35.711896414,2500
13106,浅草一丁目,13,10,http://gi.gsi.go.jp/jusho/13106/ASK-1/13/10,,139.793426008,35.711779397,2500
13106,浅草一丁目,14,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/1,,139.793664869,35.711670992,2500
13106,浅草一丁目,14,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/2,,139.793521386,35.711700439,2500
13106,浅草一丁目,14,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/3,,139.793468675,35.711784731,2500
13106,浅草一丁目,14,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/4,,139.793503592,35.711918739,2500
13106,浅草一丁目,14,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/5,,139.793536942,35.712041531,2500
13106,浅草一丁目,14,6,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/6,,139.793631656,35.712069769,2500
13106,浅草一丁目,14,7,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/7,,139.793772392,35.712032308,2500
13106,浅草一丁目,14,8,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/8,,139.793815669,35.711950264,2500
13106,浅草一丁目,14,9,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/9,,139.793781144,35.711818492,2500
13106,浅草一丁目,14,10,http://gi.gsi.go.jp/jusho/13106/ASK-1/14/10,,139.793752503,35.711708528,2500
13106,浅草一丁目,15,1,http://gi.gsi.go.jp/jusho/13106/ASK-1/15/1,,139.793991467,35.711625342,2500
13106,浅草一丁目,15,2,http://gi.gsi.go.jp/jusho/13106/ASK-1/15/2,,139.793856636,35.711647417,2500
13106,浅草一丁目,15,3,http://gi.gsi.go.jp/jusho/13106/ASK-1/15/3,,139.793824369,35.711717289,2500
13106,浅草一丁目,15,4,http://gi.gsi.go.jp/jusho/13106/ASK-1/15/4,,139.793852217,35.711842961,2500
13106,浅草一丁目,15,5,http://gi.gsi.go.jp/jusho/13106/ASK-1/15/5,,139.793877319,35.711956453,2500
