id,id_fantoir,numero,rep,nom_voie,code_postal,code_insee,nom_commune,code_insee_ancienne_commune,nom_ancienne_commune,x,y,lon,lat,type_position,alias,nom_ld,libelle_acheminement,nom_afnor,source_position,source_nom_voie,certification_commune,cad_parcelles
01343_0088_00199,01343_0088,199,,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850557.47,6576368.89,4.955171,46.270425,entrée,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00204,01343_0088,204,,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850544.28,6576369.79,4.955,46.270436,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00205,01343_0088,205,,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850556.42,6576364.65,4.955156,46.270387,entrée,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00208,01343_0088,208,,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850541.99,6576365.73,4.954969,46.2704,entrée,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00209,01343_0088,209,,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850549.83,6576363.48,4.95507,46.270378,entrée,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00032_b,01343_0088,32,b,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850622.32,6576506.25,4.956057,46.271647,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00032_a,01343_0088,32,a,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850629.63,6576512.98,4.956154,46.271706,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00064_c,01343_0088,64,c,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850593.22,6576480.64,4.955671,46.271423,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00064_a,01343_0088,64,a,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850607.39,6576493.21,4.955859,46.271533,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00064_b,01343_0088,64,b,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850597.67,6576484.53,4.95573,46.271457,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_0088_00032_c,01343_0088,32,c,Clos des Champs,01380,01343,Saint-Cyr-sur-Menthon,,,850612.3,6576497.45,4.955924,46.27157,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DES CHAMPS,inconnue,inconnue,0,
01343_b096_00164,01343_B096,164,,Teppe Nayet,01380,01343,Saint-Cyr-sur-Menthon,,,850242.92,6575845.78,4.95092,46.265786,segment,,,SAINT-CYR-SUR-MENTHON,TEPPE NAYET,inconnue,inconnue,0,
01343_b096_00322,01343_B096,322,,Teppe Nayet,01380,01343,Saint-Cyr-sur-Menthon,,,850242.92,6575845.78,4.95092,46.265786,segment,,,SAINT-CYR-SUR-MENTHON,TEPPE NAYET,inconnue,inconnue,0,
01343_b096_00366,01343_B096,366,,Teppe Nayet,01380,01343,Saint-Cyr-sur-Menthon,,,850242.92,6575845.78,4.95092,46.265786,segment,,,SAINT-CYR-SUR-MENTHON,TEPPE NAYET,inconnue,inconnue,0,
01343_b096_00376,01343_B096,376,,Teppe Nayet,01380,01343,Saint-Cyr-sur-Menthon,,,850242.92,6575845.78,4.95092,46.265786,segment,,,SAINT-CYR-SUR-MENTHON,TEPPE NAYET,inconnue,inconnue,0,
01343_b096_00402,01343_B096,402,,Teppe Nayet,01380,01343,Saint-Cyr-sur-Menthon,,,850242.92,6575845.78,4.95092,46.265786,segment,,,SAINT-CYR-SUR-MENTHON,TEPPE NAYET,inconnue,inconnue,0,
01343_b096_00434,01343_B096,434,,Teppe Nayet,01380,01343,Saint-Cyr-sur-Menthon,,,850242.92,6575845.78,4.95092,46.265786,segment,,,SAINT-CYR-SUR-MENTHON,TEPPE NAYET,inconnue,inconnue,0,
01343_b096_00458,01343_B096,458,,Teppe Nayet,01380,01343,Saint-Cyr-sur-Menthon,,,850242.92,6575845.78,4.95092,46.265786,segment,,,SAINT-CYR-SUR-MENTHON,TEPPE NAYET,inconnue,inconnue,0,
01343_b096_00482,01343_B096,482,,Teppe Nayet,01380,01343,Saint-Cyr-sur-Menthon,,,850242.92,6575845.78,4.95092,46.265786,segment,,,SAINT-CYR-SUR-MENTHON,TEPPE NAYET,inconnue,inconnue,0,
01343_b096_00510,01343_B096,510,,Teppe Nayet,01380,01343,Saint-Cyr-sur-Menthon,,,850242.92,6575845.78,4.95092,46.265786,segment,,,SAINT-CYR-SUR-MENTHON,TEPPE NAYET,inconnue,inconnue,0,
01343_0161_00060,01343_0161,60,,Allee des Croisettes,01380,01343,Saint-Cyr-sur-Menthon,,,852476.47,6577956.17,4.980598,46.284283,entrée,,,SAINT-CYR-SUR-MENTHON,ALLEE DES CROISETTES,inconnue,inconnue,0,
01343_0161_00070,01343_0161,70,,Allee des Croisettes,01380,01343,Saint-Cyr-sur-Menthon,,,852443.39,6577905.57,4.980152,46.283835,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DES CROISETTES,inconnue,inconnue,0,
01343_0161_00080,01343_0161,80,,Allee des Croisettes,01380,01343,Saint-Cyr-sur-Menthon,,,852443.39,6577905.57,4.980152,46.283835,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DES CROISETTES,inconnue,inconnue,0,
01343_0058_00041,01343_0058,41,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,851891.9,6577053.28,4.972715,46.276287,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00050,01343_0058,50,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,851956.56,6577021.13,4.973544,46.275983,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00094,01343_0058,94,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,851939.7,6577027.15,4.973327,46.276041,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00096,01343_0058,96,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,851941.41,6577026.63,4.973349,46.276036,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00098,01343_0058,98,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,851943.12,6577026.01,4.973371,46.27603,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00108,01343_0058,108,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,851951.59,6577023,4.97348,46.276001,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00110,01343_0058,110,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,851953.3,6577022.38,4.973502,46.275995,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00128,01343_0058,128,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,851964.02,6577018.53,4.97364,46.275958,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00305,01343_0058,305,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,852138.22,6576964.68,4.975884,46.275434,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00363,01343_0058,363,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,852187.67,6576946.7,4.97652,46.275261,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00385,01343_0058,385,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,852206.48,6576939.84,4.976762,46.275195,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00387,01343_0058,387,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,852208.27,6576939.22,4.976785,46.275189,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00400,01343_0058,400,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,852224.99,6576923.64,4.976997,46.275045,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00410,01343_0058,410,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,852233.93,6576920.31,4.977112,46.275013,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_00581,01343_0058,581,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,852403.62,6576868.24,4.979298,46.274506,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_01219,01343_0058,1219,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,852999.59,6576651.93,4.986964,46.272424,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0058_02612,01343_0058,2612,,Route de Bourg,01380,01343,Saint-Cyr-sur-Menthon,,,851858.29,6577063.55,4.972282,46.276387,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BOURG,inconnue,inconnue,0,
01343_0105_00015,01343_0105,15,,Route du Chêne,01380,01343,Saint-Cyr-sur-Menthon,,,850816.2,6576149.8,4.958459,46.268395,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DU CHENE,inconnue,inconnue,0,
01343_0105_00041,01343_0105,41,,Route du Chêne,01380,01343,Saint-Cyr-sur-Menthon,,,850521.51,6576215.81,4.954655,46.269055,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DU CHENE,inconnue,inconnue,0,
01343_0105_00063,01343_0105,63,,Route du Chêne,01380,01343,Saint-Cyr-sur-Menthon,,,850542.94,6576212.35,4.954932,46.269019,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DU CHENE,inconnue,inconnue,0,
01343_0105_00115,01343_0105,115,,Route du Chêne,01380,01343,Saint-Cyr-sur-Menthon,,,850588.71,6576196.37,4.955521,46.268865,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DU CHENE,inconnue,inconnue,0,
01343_0105_00155,01343_0105,155,,Route du Chêne,01380,01343,Saint-Cyr-sur-Menthon,,,850626.32,6576186.31,4.956006,46.268766,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DU CHENE,inconnue,inconnue,0,
01343_0105_00255,01343_0105,255,,Route du Chêne,01380,01343,Saint-Cyr-sur-Menthon,,,850611.13,6576190.26,4.95581,46.268805,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DU CHENE,inconnue,inconnue,0,
01343_0027_00133,01343_0027,133,,Allée de Belin,01380,01343,Saint-Cyr-sur-Menthon,,,849322.82,6578325.21,4.939768,46.28831,entrée,,,SAINT-CYR-SUR-MENTHON,ALLEE DE BELIN,inconnue,inconnue,0,
01343_0027_00183,01343_0027,183,,Allée de Belin,01380,01343,Saint-Cyr-sur-Menthon,,,849285.27,6578317.85,4.939278,46.288252,entrée,,,SAINT-CYR-SUR-MENTHON,ALLEE DE BELIN,inconnue,inconnue,0,
01343_0127_00056,01343_0127,56,,Chemin des Cochatières,01380,01343,Saint-Cyr-sur-Menthon,,,849547.4,6575644.46,4.941828,46.264128,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN DES COCHATIERES,inconnue,inconnue,0,
01343_0127_00061,01343_0127,61,,Chemin des Cochatières,01380,01343,Saint-Cyr-sur-Menthon,,,849537.8,6575652.66,4.941706,46.264204,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN DES COCHATIERES,inconnue,inconnue,0,
01343_0127_00065,01343_0127,65,,Chemin des Cochatières,01380,01343,Saint-Cyr-sur-Menthon,,,849537.47,6575656.54,4.941703,46.264239,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN DES COCHATIERES,inconnue,inconnue,0,
01343_0127_00073,01343_0127,73,,Chemin des Cochatières,01380,01343,Saint-Cyr-sur-Menthon,,,849538.07,6575663.67,4.941713,46.264303,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN DES COCHATIERES,inconnue,inconnue,0,
01343_0127_00099,01343_0127,99,,Chemin des Cochatières,01380,01343,Saint-Cyr-sur-Menthon,,,849547.69,6575685.9,4.941845,46.264501,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN DES COCHATIERES,inconnue,inconnue,0,
01343_0127_00116,01343_0127,116,,Chemin des Cochatières,01380,01343,Saint-Cyr-sur-Menthon,,,849568.32,6575693.07,4.942115,46.264561,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN DES COCHATIERES,inconnue,inconnue,0,
01343_0127_00135,01343_0127,135,,Chemin des Cochatières,01380,01343,Saint-Cyr-sur-Menthon,,,849572.82,6575710.62,4.942179,46.264718,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN DES COCHATIERES,inconnue,inconnue,0,
01343_0127_00160,01343_0127,160,,Chemin des Cochatières,01380,01343,Saint-Cyr-sur-Menthon,,,849595.72,6575697.19,4.942472,46.264592,entrée,,,SAINT-CYR-SUR-MENTHON,CHEMIN DES COCHATIERES,inconnue,inconnue,0,
01343_0127_00174,01343_0127,174,,Chemin des Cochatières,01380,01343,Saint-Cyr-sur-Menthon,,,849598.37,6575730.47,4.942517,46.264891,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN DES COCHATIERES,inconnue,inconnue,0,
01343_0188_00019,01343_0188,19,,Passage des Ecoles,01380,01343,Saint-Cyr-sur-Menthon,,,851892.88,6576968.1,4.9727,46.27552,segment,,,SAINT-CYR-SUR-MENTHON,PASSAGE DES ECOLES,inconnue,inconnue,0,
01343_0188_00025,01343_0188,25,,Passage des Ecoles,01380,01343,Saint-Cyr-sur-Menthon,,,851977.26,6576985.21,4.973801,46.275655,segment,,,SAINT-CYR-SUR-MENTHON,PASSAGE DES ECOLES,inconnue,inconnue,0,
01343_0253_00019,01343_0253,19,,Allee Jonchay,01380,01343,Saint-Cyr-sur-Menthon,,,852254.59,6577008.7,4.977409,46.275804,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE JONCHAY,inconnue,inconnue,0,
01343_0253_00023,01343_0253,23,,Allee Jonchay,01380,01343,Saint-Cyr-sur-Menthon,,,852255.03,6576982.05,4.977406,46.275564,,,,SAINT-CYR-SUR-MENTHON,ALLEE JONCHAY,arcep,inconnue,0,
01343_0253_00036,01343_0253,36,,Allee Jonchay,01380,01343,Saint-Cyr-sur-Menthon,,,852237.37,6576976.5,4.977175,46.275518,entrée,,,SAINT-CYR-SUR-MENTHON,ALLEE JONCHAY,inconnue,inconnue,0,
01343_0253_00057,01343_0253,57,,Allee Jonchay,01380,01343,Saint-Cyr-sur-Menthon,,,852240.83,6576949.03,4.977211,46.27527,entrée,,,SAINT-CYR-SUR-MENTHON,ALLEE JONCHAY,inconnue,inconnue,0,
01343_0318_00177,01343_0318,177,,Route des Merlieres,01380,01343,Saint-Cyr-sur-Menthon,,,852886.22,6578166.53,4.985987,46.286084,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES MERLIERES,arcep,inconnue,0,
01343_0318_00835,01343_0318,835,,Route des Merlieres,01380,01343,Saint-Cyr-sur-Menthon,,,852385.23,6578403.67,4.979559,46.288332,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES MERLIERES,inconnue,inconnue,0,
01343_0318_00868,01343_0318,868,,Route des Merlieres,01380,01343,Saint-Cyr-sur-Menthon,,,852353.53,6578435.98,4.979158,46.28863,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES MERLIERES,arcep,inconnue,0,
01343_0512_00009,01343_0512,9,,Allee Verney,01380,01343,Saint-Cyr-sur-Menthon,,,850547.99,6577112.6,4.955287,46.277122,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE VERNEY,inconnue,inconnue,0,
01343_0512_00044,01343_0512,44,,Allee Verney,01380,01343,Saint-Cyr-sur-Menthon,,,850547.99,6577112.6,4.955287,46.277122,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE VERNEY,inconnue,inconnue,0,
01343_0512_00048,01343_0512,48,,Allee Verney,01380,01343,Saint-Cyr-sur-Menthon,,,850547.99,6577112.6,4.955287,46.277122,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE VERNEY,inconnue,inconnue,0,
01343_0486_00067,01343_0486,67,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851251.11,6577059.19,4.964398,46.276484,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00081,01343_0486,81,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851232.04,6577036.49,4.964143,46.276284,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00118,01343_0486,118,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851206.72,6577019.87,4.963809,46.27614,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00124,01343_0486,124,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851201.87,6577013.64,4.963744,46.276085,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00148,01343_0486,148,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851188.7,6576995.09,4.963567,46.275921,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00155,01343_0486,155,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851195.1,6576988.58,4.963648,46.275861,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00175,01343_0486,175,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851185.9,6576971.25,4.963523,46.275707,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00185,01343_0486,185,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851182.12,6576962.05,4.963471,46.275625,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00204,01343_0486,204,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851167.94,6576950.25,4.963283,46.275522,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00211,01343_0486,211,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851172.09,6576938.25,4.963333,46.275413,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00639,01343_0486,639,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851106.01,6576519.14,4.96234,46.271655,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00649,01343_0486,649,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851104.79,6576509.44,4.962321,46.271568,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00762,01343_0486,762,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851099.89,6576396.68,4.962221,46.270554,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00836,01343_0486,836,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851080.29,6576335.87,4.961947,46.270011,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0486_00850,01343_0486,850,,Route des Thibaudes,01380,01343,Saint-Cyr-sur-Menthon,,,851080.29,6576335.87,4.961947,46.270011,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES THIBAUDES,inconnue,inconnue,0,
01343_0500_00210,01343_0500,210,,Allee des 3 Poiriers,01380,01343,Saint-Cyr-sur-Menthon,,,850421.47,6575302.21,4.953063,46.260853,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DES 3 POIRIERS,inconnue,inconnue,0,
01343_0280_00021,01343_0280,21,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851250.99,6577169.49,4.964432,46.277477,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00050,01343_0280,50,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851305.79,6577161.75,4.965141,46.277395,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00072,01343_0280,72,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851318.32,6577178.28,4.965309,46.277541,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00105,01343_0280,105,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851327.8,6577205.84,4.965441,46.277787,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00130,01343_0280,130,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851350.88,6577222.63,4.965746,46.277933,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00136,01343_0280,136,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851354.3,6577227.27,4.965792,46.277974,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00159,01343_0280,159,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851358.41,6577248.15,4.965852,46.278161,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00184,01343_0280,184,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851381.03,6577264.37,4.966151,46.278302,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00233,01343_0280,233,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851399.89,6577305.28,4.966409,46.278666,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00238,01343_0280,238,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851406.58,6577299.56,4.966494,46.278613,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00246,01343_0280,246,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851416.11,6577312.46,4.966622,46.278727,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00292,01343_0280,292,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851441.58,6577347.75,4.966964,46.279039,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00350,01343_0280,350,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851475.41,6577393.36,4.967418,46.279442,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00419,01343_0280,419,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851507.27,6577450.15,4.96785,46.279946,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00684,01343_0280,684,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851625.46,6577683.38,4.96946,46.282019,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00767,01343_0280,767,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851656.43,6577778.68,4.969893,46.28287,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00795,01343_0280,795,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851666.97,6577803.72,4.970038,46.283093,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00853,01343_0280,853,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851689.29,6577856.93,4.970345,46.283567,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00903,01343_0280,903,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851708.48,6577902.73,4.970609,46.283975,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_00955,01343_0280,955,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851727.58,6577948.87,4.970872,46.284386,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_01192,01343_0280,1192,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851827.17,6578164.42,4.972235,46.286304,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_01197,01343_0280,1197,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851829.06,6578169.02,4.972261,46.286345,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_01208,01343_0280,1208,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851833.28,6578178.9,4.972319,46.286433,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0280_01214,01343_0280,1214,,Route de Loëze,01380,01343,Saint-Cyr-sur-Menthon,,,851835.53,6578184.29,4.97235,46.286481,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LOEZE,inconnue,inconnue,0,
01343_0005_00055,01343_0005,55,,Route de l'Amitié,01380,01343,Saint-Cyr-sur-Menthon,,,851088.73,6575431.95,4.961765,46.261872,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DE L AMITIE,inconnue,inconnue,0,
01343_0005_00079,01343_0005,79,,Route de l'Amitié,01380,01343,Saint-Cyr-sur-Menthon,,,851051.51,6575416.7,4.961277,46.261743,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DE L AMITIE,inconnue,inconnue,0,
01343_0005_00095,01343_0005,95,,Route de l'Amitié,01380,01343,Saint-Cyr-sur-Menthon,,,851029.08,6575469.91,4.961003,46.262227,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE L AMITIE,inconnue,inconnue,0,
